id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,fold,cnn_probability_oof,m3_probability_oof
family_a_002708_qr_only_mismatch,family_a,1d1a4e78fea05dd2,v1,qr_only_mismatch,forged,genuine,0,0.005517,0.961375
family_a_002709_checksum_invalid,family_a,1d1a4e78fea05dd2,v1,checksum_invalid,forged,genuine,0,0.003901,0.999344
family_a_002710_format_invalid,family_a,1d1a4e78fea05dd2,v1,format_invalid,forged,genuine,0,0.000753,0.992224
family_a_002711_field_missing,family_a,1d1a4e78fea05dd2,v1,field_missing,forged,genuine,0,0.001896,0.990255
family_a_002712_fine_grained_edit,family_a,1d1a4e78fea05dd2,v1,fine_grained_edit,forged,genuine,0,0.005091,0.981938
family_a_002713_coordinated_full_forgery,family_a,1d1a4e78fea05dd2,v1,coordinated_full_forgery,forged,genuine,0,0.037863,0.242722
family_a_002714_visual_splice,family_a,1d1a4e78fea05dd2,v1,visual_splice,forged,forged,0,0.997319,0.242722
family_a_002715_visual_splice,family_a,1d1a4e78fea05dd2,v1,visual_splice,forged,forged,0,0.997035,0.242722
family_a_002716_visual_splice,family_a,1d1a4e78fea05dd2,v1,visual_splice,forged,forged,0,0.872079,0.242722
family_a_002739_genuine,family_a,b890f43d8f3b5a50,v2,genuine,genuine,genuine,0,0.005022,0.242722
family_a_002740_text_qr_mismatch,family_a,b890f43d8f3b5a50,v2,text_qr_mismatch,forged,genuine,0,0.004997,0.981938
family_a_002741_qr_only_mismatch,family_a,b890f43d8f3b5a50,v2,qr_only_mismatch,forged,genuine,0,0.005557,0.961375
family_a_002742_checksum_invalid,family_a,b890f43d8f3b5a50,v2,checksum_invalid,forged,genuine,0,0.005672,0.999344
family_a_002743_format_invalid,family_a,b890f43d8f3b5a50,v2,format_invalid,forged,genuine,0,0.000693,0.992944
family_a_002744_field_missing,family_a,b890f43d8f3b5a50,v2,field_missing,forged,genuine,0,0.000481,0.98427
family_a_002745_fine_grained_edit,family_a,b890f43d8f3b5a50,v2,fine_grained_edit,forged,genuine,0,0.004044,0.976678
family_a_002746_coordinated_full_forgery,family_a,b890f43d8f3b5a50,v2,coordinated_full_forgery,forged,genuine,0,0.816378,0.242722
family_a_002747_visual_splice,family_a,b890f43d8f3b5a50,v2,visual_splice,forged,forged,0,0.006923,0.242722
family_a_002748_visual_splice,family_a,b890f43d8f3b5a50,v2,visual_splice,forged,forged,0,0.999374,0.242722
family_a_002749_visual_splice,family_a,b890f43d8f3b5a50,v2,visual_splice,forged,forged,0,0.999702,0.242722
family_a_002750_genuine,family_a,6e0d32905b01ab44,v1,genuine,genuine,genuine,0,0.174336,0.242722
family_a_002751_text_qr_mismatch,family_a,6e0d32905b01ab44,v1,text_qr_mismatch,forged,genuine,0,0.08491,0.992376
family_a_002752_qr_only_mismatch,family_a,6e0d32905b01ab44,v1,qr_only_mismatch,forged,genuine,0,0.036225,0.976678
family_a_002753_checksum_invalid,family_a,6e0d32905b01ab44,v1,checksum_invalid,forged,genuine,0,0.080714,0.999344
family_a_002754_format_invalid,family_a,6e0d32905b01ab44,v1,format_invalid,forged,genuine,0,0.012213,0.992224
family_a_002755_field_missing,family_a,6e0d32905b01ab44,v1,field_missing,forged,genuine,0,0.004449,0.992953
family_a_002756_fine_grained_edit,family_a,6e0d32905b01ab44,v1,fine_grained_edit,forged,genuine,0,0.302313,0.945099
family_a_002757_coordinated_full_forgery,family_a,6e0d32905b01ab44,v1,coordinated_full_forgery,forged,genuine,0,0.021036,0.242722
family_a_002758_visual_splice,family_a,6e0d32905b01ab44,v1,visual_splice,forged,forged,0,0.999986,0.992953
family_a_002759_visual_splice,family_a,6e0d32905b01ab44,v1,visual_splice,forged,forged,0,0.999713,0.992953
family_a_002760_visual_splice,family_a,6e0d32905b01ab44,v1,visual_splice,forged,forged,0,0.999898,0.242722
family_a_002772_genuine,family_a,a1bfc5fa0b87237c,v2,genuine,genuine,genuine,0,0.010793,0.242722
family_a_002773_text_qr_mismatch,family_a,a1bfc5fa0b87237c,v2,text_qr_mismatch,forged,genuine,0,0.068544,0.992376
family_a_002774_qr_only_mismatch,family_a,a1bfc5fa0b87237c,v2,qr_only_mismatch,forged,genuine,0,0.008316,0.992376
family_a_002775_checksum_invalid,family_a,a1bfc5fa0b87237c,v2,checksum_invalid,forged,genuine,0,0.014331,0.99969
family_a_002776_format_invalid,family_a,a1bfc5fa0b87237c,v2,format_invalid,forged,genuine,0,0.001686,0.992224
family_a_002777_field_missing,family_a,a1bfc5fa0b87237c,v2,field_missing,forged,genuine,0,0.001362,0.992953
family_a_002778_fine_grained_edit,family_a,a1bfc5fa0b87237c,v2,fine_grained_edit,forged,genuine,0,0.005977,0.981938
family_a_002779_coordinated_full_forgery,family_a,a1bfc5fa0b87237c,v2,coordinated_full_forgery,forged,genuine,0,0.002779,0.242722
family_a_002780_visual_splice,family_a,a1bfc5fa0b87237c,v2,visual_splice,forged,forged,0,0.904442,0.242722
family_a_002781_visual_splice,family_a,a1bfc5fa0b87237c,v2,visual_splice,forged,forged,0,0.987216,0.653685
family_a_002782_visual_splice,family_a,a1bfc5fa0b87237c,v2,visual_splice,forged,forged,0,0.999942,0.986274
family_a_002783_genuine,family_a,a6a3f4c6e5f4bf51,v1,genuine,genuine,genuine,1,0.014515,0.241102
family_a_002784_text_qr_mismatch,family_a,a6a3f4c6e5f4bf51,v1,text_qr_mismatch,forged,genuine,1,0.010219,0.949216
family_a_002785_qr_only_mismatch,family_a,a6a3f4c6e5f4bf51,v1,qr_only_mismatch,forged,genuine,1,0.009891,0.99201
family_a_002786_checksum_invalid,family_a,a6a3f4c6e5f4bf51,v1,checksum_invalid,forged,genuine,1,0.091798,0.998727
family_a_002787_format_invalid,family_a,a6a3f4c6e5f4bf51,v1,format_invalid,forged,genuine,1,0.002342,0.999691
family_a_002788_field_missing,family_a,a6a3f4c6e5f4bf51,v1,field_missing,forged,genuine,1,0.000501,0.986946
family_a_002789_fine_grained_edit,family_a,a6a3f4c6e5f4bf51,v1,fine_grained_edit,forged,genuine,1,0.025434,0.853059
family_a_002790_coordinated_full_forgery,family_a,a6a3f4c6e5f4bf51,v1,coordinated_full_forgery,forged,genuine,1,0.052328,0.241102
family_a_002791_visual_splice,family_a,a6a3f4c6e5f4bf51,v1,visual_splice,forged,forged,1,0.999172,0.241102
family_a_002792_visual_splice,family_a,a6a3f4c6e5f4bf51,v1,visual_splice,forged,forged,1,0.999223,0.241102
family_a_002793_visual_splice,family_a,a6a3f4c6e5f4bf51,v1,visual_splice,forged,forged,1,0.999495,0.241102
family_a_002794_genuine,family_a,2b8685c79dea4dce,v2,genuine,genuine,genuine,1,0.000701,0.241102
family_a_002795_text_qr_mismatch,family_a,2b8685c79dea4dce,v2,text_qr_mismatch,forged,genuine,1,0.002737,0.99201
family_a_002796_qr_only_mismatch,family_a,2b8685c79dea4dce,v2,qr_only_mismatch,forged,genuine,1,0.000927,0.989609
family_a_002797_checksum_invalid,family_a,2b8685c79dea4dce,v2,checksum_invalid,forged,genuine,1,0.001465,0.998727
family_a_002798_format_invalid,family_a,2b8685c79dea4dce,v2,format_invalid,forged,genuine,1,6.1e-05,0.999691
family_a_002799_field_missing,family_a,2b8685c79dea4dce,v2,field_missing,forged,genuine,1,0.000354,0.991134
family_a_002800_fine_grained_edit,family_a,2b8685c79dea4dce,v2,fine_grained_edit,forged,genuine,1,0.002433,0.971828
family_a_002801_coordinated_full_forgery,family_a,2b8685c79dea4dce,v2,coordinated_full_forgery,forged,genuine,1,0.0148,0.241102
family_a_002802_visual_splice,family_a,2b8685c79dea4dce,v2,visual_splice,forged,forged,1,0.997763,0.99201
family_a_002803_visual_splice,family_a,2b8685c79dea4dce,v2,visual_splice,forged,forged,1,0.993674,0.99201
family_a_002804_visual_splice,family_a,2b8685c79dea4dce,v2,visual_splice,forged,forged,1,0.998294,0.989787
family_a_002805_genuine,family_a,4b76ed53a33186b7,v2,genuine,genuine,genuine,3,0.012247,0.246238
family_a_002806_text_qr_mismatch,family_a,4b76ed53a33186b7,v2,text_qr_mismatch,forged,genuine,3,0.01339,0.998057
family_a_002807_qr_only_mismatch,family_a,4b76ed53a33186b7,v2,qr_only_mismatch,forged,genuine,3,0.011855,0.939954
family_a_002808_checksum_invalid,family_a,4b76ed53a33186b7,v2,checksum_invalid,forged,genuine,3,0.008875,0.98412
family_a_002809_format_invalid,family_a,4b76ed53a33186b7,v2,format_invalid,forged,genuine,3,0.000413,0.992698
family_a_002810_field_missing,family_a,4b76ed53a33186b7,v2,field_missing,forged,genuine,3,0.001063,0.984334
family_a_002811_fine_grained_edit,family_a,4b76ed53a33186b7,v2,fine_grained_edit,forged,genuine,3,0.002564,0.872952
family_a_002812_coordinated_full_forgery,family_a,4b76ed53a33186b7,v2,coordinated_full_forgery,forged,genuine,3,0.025545,0.246238
family_a_002813_visual_splice,family_a,4b76ed53a33186b7,v2,visual_splice,forged,forged,3,0.998044,0.974873
family_a_002814_visual_splice,family_a,4b76ed53a33186b7,v2,visual_splice,forged,forged,3,0.969425,0.246238
family_a_002815_visual_splice,family_a,4b76ed53a33186b7,v2,visual_splice,forged,forged,3,0.416751,0.246238
family_a_002816_genuine,family_a,af295b2b27bb6d37,v1,genuine,genuine,genuine,0,0.003379,0.242722
family_a_002817_text_qr_mismatch,family_a,af295b2b27bb6d37,v1,text_qr_mismatch,forged,genuine,0,0.005135,0.976678
family_a_002818_qr_only_mismatch,family_a,af295b2b27bb6d37,v1,qr_only_mismatch,forged,genuine,0,0.005356,0.992376
family_a_002819_checksum_invalid,family_a,af295b2b27bb6d37,v1,checksum_invalid,forged,genuine,0,0.003026,0.999344
family_a_002820_format_invalid,family_a,af295b2b27bb6d37,v1,format_invalid,forged,genuine,0,0.001195,0.992944
family_a_002821_field_missing,family_a,af295b2b27bb6d37,v1,field_missing,forged,genuine,0,0.000764,0.98427
family_a_002822_fine_grained_edit,family_a,af295b2b27bb6d37,v1,fine_grained_edit,forged,genuine,0,0.003485,0.945099
family_a_002823_coordinated_full_forgery,family_a,af295b2b27bb6d37,v1,coordinated_full_forgery,forged,genuine,0,0.008634,0.242722
family_a_002824_visual_splice,family_a,af295b2b27bb6d37,v1,visual_splice,forged,forged,0,0.999931,0.961375
family_a_002825_visual_splice,family_a,af295b2b27bb6d37,v1,visual_splice,forged,forged,0,0.017454,0.242722
family_a_002826_visual_splice,family_a,af295b2b27bb6d37,v1,visual_splice,forged,forged,0,0.999697,0.242722
family_a_002827_genuine,family_a,76a617a9065ad7c3,v1,genuine,genuine,genuine,2,0.064893,0.242012
family_a_002828_text_qr_mismatch,family_a,76a617a9065ad7c3,v1,text_qr_mismatch,forged,genuine,2,0.034043,0.974183
family_a_002829_qr_only_mismatch,family_a,76a617a9065ad7c3,v1,qr_only_mismatch,forged,genuine,2,0.054024,0.41216
family_a_002830_checksum_invalid,family_a,76a617a9065ad7c3,v1,checksum_invalid,forged,genuine,2,0.169928,0.999296
family_a_002831_format_invalid,family_a,76a617a9065ad7c3,v1,format_invalid,forged,genuine,2,0.009127,0.991887
family_a_002832_field_missing,family_a,76a617a9065ad7c3,v1,field_missing,forged,genuine,2,0.000623,0.989988
family_a_002833_fine_grained_edit,family_a,76a617a9065ad7c3,v1,fine_grained_edit,forged,genuine,2,0.066599,0.830789
family_a_002834_coordinated_full_forgery,family_a,76a617a9065ad7c3,v1,coordinated_full_forgery,forged,genuine,2,0.004089,0.41216
family_a_002835_visual_splice,family_a,76a617a9065ad7c3,v1,visual_splice,forged,forged,2,0.99989,0.981765
family_a_002836_visual_splice,family_a,76a617a9065ad7c3,v1,visual_splice,forged,forged,2,0.868213,0.242012
family_a_002837_visual_splice,family_a,76a617a9065ad7c3,v1,visual_splice,forged,forged,2,0.999855,0.242012
family_a_002838_genuine,family_a,8a577bf7b229ada5,v2,genuine,genuine,genuine,0,0.00216,0.242722
family_a_002839_text_qr_mismatch,family_a,8a577bf7b229ada5,v2,text_qr_mismatch,forged,genuine,0,0.001603,0.976678
family_a_002840_qr_only_mismatch,family_a,8a577bf7b229ada5,v2,qr_only_mismatch,forged,genuine,0,0.001019,0.961375
family_a_002841_checksum_invalid,family_a,8a577bf7b229ada5,v2,checksum_invalid,forged,genuine,0,0.00156,0.999344
family_a_002842_format_invalid,family_a,8a577bf7b229ada5,v2,format_invalid,forged,genuine,0,0.000283,0.992944
family_a_002843_field_missing,family_a,8a577bf7b229ada5,v2,field_missing,forged,genuine,0,0.000279,0.98427
family_a_002844_fine_grained_edit,family_a,8a577bf7b229ada5,v2,fine_grained_edit,forged,genuine,0,0.001277,0.945099
family_a_002845_coordinated_full_forgery,family_a,8a577bf7b229ada5,v2,coordinated_full_forgery,forged,genuine,0,0.000426,0.242722
family_a_002846_visual_splice,family_a,8a577bf7b229ada5,v2,visual_splice,forged,forged,0,0.999722,0.992376
family_a_002847_visual_splice,family_a,8a577bf7b229ada5,v2,visual_splice,forged,forged,0,0.996144,0.242722
family_a_002848_visual_splice,family_a,8a577bf7b229ada5,v2,visual_splice,forged,forged,0,0.999902,0.242722
family_a_002849_genuine,family_a,5910012909b5290b,v2,genuine,genuine,genuine,1,0.007186,0.241102
family_a_002850_text_qr_mismatch,family_a,5910012909b5290b,v2,text_qr_mismatch,forged,genuine,1,0.011327,0.982764
family_a_002851_qr_only_mismatch,family_a,5910012909b5290b,v2,qr_only_mismatch,forged,genuine,1,0.00773,0.982764
family_a_002852_checksum_invalid,family_a,5910012909b5290b,v2,checksum_invalid,forged,genuine,1,0.008623,0.998727
family_a_002853_format_invalid,family_a,5910012909b5290b,v2,format_invalid,forged,genuine,1,0.002,0.997282
family_a_002854_field_missing,family_a,5910012909b5290b,v2,field_missing,forged,genuine,1,0.000896,0.98896
family_a_002855_fine_grained_edit,family_a,5910012909b5290b,v2,fine_grained_edit,forged,genuine,1,0.00564,0.90758
family_a_002856_coordinated_full_forgery,family_a,5910012909b5290b,v2,coordinated_full_forgery,forged,genuine,1,0.003905,0.558196
family_a_002857_visual_splice,family_a,5910012909b5290b,v2,visual_splice,forged,forged,1,0.999467,0.241102
family_a_002858_visual_splice,family_a,5910012909b5290b,v2,visual_splice,forged,forged,1,0.999676,0.794389
family_a_002859_visual_splice,family_a,5910012909b5290b,v2,visual_splice,forged,forged,1,0.999973,0.99201
family_a_002860_genuine,family_a,7e964aaf91ffc224,v2,genuine,genuine,genuine,2,0.119475,0.242012
family_a_002861_text_qr_mismatch,family_a,7e964aaf91ffc224,v2,text_qr_mismatch,forged,genuine,2,0.033824,0.991268
family_a_002862_qr_only_mismatch,family_a,7e964aaf91ffc224,v2,qr_only_mismatch,forged,genuine,2,0.135267,0.974183
family_a_002863_checksum_invalid,family_a,7e964aaf91ffc224,v2,checksum_invalid,forged,genuine,2,0.079256,0.999296
family_a_002864_format_invalid,family_a,7e964aaf91ffc224,v2,format_invalid,forged,genuine,2,0.009266,0.991887
family_a_002865_field_missing,family_a,7e964aaf91ffc224,v2,field_missing,forged,genuine,2,0.004339,0.988746
family_a_002866_fine_grained_edit,family_a,7e964aaf91ffc224,v2,fine_grained_edit,forged,genuine,2,0.021007,0.975808
family_a_002867_coordinated_full_forgery,family_a,7e964aaf91ffc224,v2,coordinated_full_forgery,forged,genuine,2,0.011165,0.242012
family_a_002868_visual_splice,family_a,7e964aaf91ffc224,v2,visual_splice,forged,forged,2,0.999968,0.990096
family_a_002869_visual_splice,family_a,7e964aaf91ffc224,v2,visual_splice,forged,forged,2,0.999938,0.991268
family_a_002870_visual_splice,family_a,7e964aaf91ffc224,v2,visual_splice,forged,forged,2,0.999614,0.894278
family_a_002871_genuine,family_a,a9eab3b45ec0d472,v1,genuine,genuine,genuine,2,0.004516,0.242012
family_a_002872_text_qr_mismatch,family_a,a9eab3b45ec0d472,v1,text_qr_mismatch,forged,genuine,2,0.00387,0.974183
family_a_002873_qr_only_mismatch,family_a,a9eab3b45ec0d472,v1,qr_only_mismatch,forged,genuine,2,0.014535,0.974183
family_a_002874_checksum_invalid,family_a,a9eab3b45ec0d472,v1,checksum_invalid,forged,genuine,2,0.007748,0.999296
family_a_002875_format_invalid,family_a,a9eab3b45ec0d472,v1,format_invalid,forged,genuine,2,0.000744,0.991887
family_a_002876_field_missing,family_a,a9eab3b45ec0d472,v1,field_missing,forged,genuine,2,0.001042,0.894278
family_a_002877_fine_grained_edit,family_a,a9eab3b45ec0d472,v1,fine_grained_edit,forged,genuine,2,0.002867,0.975808
family_a_002878_coordinated_full_forgery,family_a,a9eab3b45ec0d472,v1,coordinated_full_forgery,forged,genuine,2,0.010875,0.242012
family_a_002879_visual_splice,family_a,a9eab3b45ec0d472,v1,visual_splice,forged,forged,2,0.999736,0.977248
family_a_002880_visual_splice,family_a,a9eab3b45ec0d472,v1,visual_splice,forged,forged,2,0.999468,0.242012
family_a_002881_visual_splice,family_a,a9eab3b45ec0d472,v1,visual_splice,forged,forged,2,0.999672,0.242012
family_a_002882_genuine,family_a,029bdc5df8c5b9b7,v1,genuine,genuine,genuine,3,0.033661,0.246238
family_a_002883_text_qr_mismatch,family_a,029bdc5df8c5b9b7,v1,text_qr_mismatch,forged,genuine,3,0.003322,0.998057
family_a_002884_qr_only_mismatch,family_a,029bdc5df8c5b9b7,v1,qr_only_mismatch,forged,genuine,3,0.042796,0.393058
family_a_002885_checksum_invalid,family_a,029bdc5df8c5b9b7,v1,checksum_invalid,forged,genuine,3,0.032046,0.98412
family_a_002886_format_invalid,family_a,029bdc5df8c5b9b7,v1,format_invalid,forged,genuine,3,0.001487,0.992698
family_a_002887_field_missing,family_a,029bdc5df8c5b9b7,v1,field_missing,forged,genuine,3,0.001127,0.986975
family_a_002888_fine_grained_edit,family_a,029bdc5df8c5b9b7,v1,fine_grained_edit,forged,genuine,3,0.080394,0.729888
family_a_002889_coordinated_full_forgery,family_a,029bdc5df8c5b9b7,v1,coordinated_full_forgery,forged,genuine,3,0.001249,0.393058
family_a_002890_visual_splice,family_a,029bdc5df8c5b9b7,v1,visual_splice,forged,forged,3,0.999926,0.246238
family_a_002891_visual_splice,family_a,029bdc5df8c5b9b7,v1,visual_splice,forged,forged,3,0.993921,0.986975
family_a_002892_visual_splice,family_a,029bdc5df8c5b9b7,v1,visual_splice,forged,forged,3,0.999921,0.983415
family_a_002893_genuine,family_a,398200f93cb9340c,v1,genuine,genuine,genuine,1,0.053766,0.241102
family_a_002894_text_qr_mismatch,family_a,398200f93cb9340c,v1,text_qr_mismatch,forged,genuine,1,0.074011,0.982764
family_a_002895_qr_only_mismatch,family_a,398200f93cb9340c,v1,qr_only_mismatch,forged,genuine,1,0.040588,0.99201
family_a_002896_checksum_invalid,family_a,398200f93cb9340c,v1,checksum_invalid,forged,genuine,1,0.290134,0.998727
family_a_002897_format_invalid,family_a,398200f93cb9340c,v1,format_invalid,forged,genuine,1,0.016408,0.999691
family_a_002898_field_missing,family_a,398200f93cb9340c,v1,field_missing,forged,genuine,1,0.000567,0.991134
family_a_002899_fine_grained_edit,family_a,398200f93cb9340c,v1,fine_grained_edit,forged,genuine,1,0.147432,0.987479
family_a_002900_coordinated_full_forgery,family_a,398200f93cb9340c,v1,coordinated_full_forgery,forged,genuine,1,0.000395,0.241102
family_a_002901_visual_splice,family_a,398200f93cb9340c,v1,visual_splice,forged,forged,1,0.999235,0.241102
family_a_002902_visual_splice,family_a,398200f93cb9340c,v1,visual_splice,forged,forged,1,0.970604,0.99201
family_a_002903_visual_splice,family_a,398200f93cb9340c,v1,visual_splice,forged,forged,1,0.998745,0.241102
family_a_002904_genuine,family_a,dd9a045fc7dab18e,v2,genuine,genuine,genuine,4,0.001531,0.393823
family_a_002905_text_qr_mismatch,family_a,dd9a045fc7dab18e,v2,text_qr_mismatch,forged,genuine,4,0.000267,0.998257
family_a_002906_qr_only_mismatch,family_a,dd9a045fc7dab18e,v2,qr_only_mismatch,forged,genuine,4,0.001535,0.962981
family_a_002907_checksum_invalid,family_a,dd9a045fc7dab18e,v2,checksum_invalid,forged,genuine,4,0.001061,0.965241
family_a_002908_format_invalid,family_a,dd9a045fc7dab18e,v2,format_invalid,forged,genuine,4,0.000235,0.967642
family_a_002909_field_missing,family_a,dd9a045fc7dab18e,v2,field_missing,forged,genuine,4,0.001674,0.989703
family_a_002910_fine_grained_edit,family_a,dd9a045fc7dab18e,v2,fine_grained_edit,forged,genuine,4,0.001091,0.393823
family_a_002911_coordinated_full_forgery,family_a,dd9a045fc7dab18e,v2,coordinated_full_forgery,forged,genuine,4,0.922756,0.246925
