id,record_id,split,tamper_type,final_label,qr_readable,text_qr_match_score,checksum_valid,format_valid,missing_field_count,ocr_field_presence_count,ocr_field_presence_rate,qr_field_count,ocr_qr_key_overlap_count,checksum_computed,document_family,field_similarity__0,field_similarity__1,field_similarity__2,field_similarity__3,field_similarity__4
family_a_002241_visual_splice,717e4596243b7f25,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002242_visual_splice,717e4596243b7f25,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002243_visual_splice,717e4596243b7f25,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002255_genuine,d83eccf737143264,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002256_text_qr_mismatch,d83eccf737143264,train,text_qr_mismatch,1,1.0,0.881,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.40625
family_a_002257_qr_only_mismatch,d83eccf737143264,train,qr_only_mismatch,1,1.0,0.9,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0
family_a_002258_checksum_invalid,d83eccf737143264,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002259_format_invalid,d83eccf737143264,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002260_field_missing,d83eccf737143264,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,,1.0,1.0
family_a_002261_fine_grained_edit,d83eccf737143264,train,fine_grained_edit,1,1.0,0.967,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.8333333333333334,1.0,1.0
family_a_002262_coordinated_full_forgery,d83eccf737143264,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002263_visual_splice,d83eccf737143264,train,visual_splice,1,1.0,0.959,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7931034482758621
family_a_002264_visual_splice,d83eccf737143264,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002265_visual_splice,d83eccf737143264,train,visual_splice,1,1.0,0.86,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0
family_a_002266_genuine,e5f4ac76524f7f94,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002267_text_qr_mismatch,e5f4ac76524f7f94,train,text_qr_mismatch,1,1.0,0.88,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.4,1.0,1.0,1.0,1.0
family_a_002268_qr_only_mismatch,e5f4ac76524f7f94,train,qr_only_mismatch,1,1.0,0.88,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.4,1.0,1.0,1.0
family_a_002269_checksum_invalid,e5f4ac76524f7f94,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002270_format_invalid,e5f4ac76524f7f94,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002271_field_missing,e5f4ac76524f7f94,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,
family_a_002272_fine_grained_edit,e5f4ac76524f7f94,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0
family_a_002273_coordinated_full_forgery,e5f4ac76524f7f94,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002274_visual_splice,e5f4ac76524f7f94,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002275_visual_splice,e5f4ac76524f7f94,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002276_visual_splice,e5f4ac76524f7f94,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002277_genuine,432b31f8b3935da4,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002278_text_qr_mismatch,432b31f8b3935da4,train,text_qr_mismatch,1,1.0,0.88,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.4,1.0,1.0,1.0,1.0
family_a_002279_qr_only_mismatch,432b31f8b3935da4,train,qr_only_mismatch,1,1.0,0.844,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.2222222222222222,1.0,1.0,1.0,1.0
family_a_002280_checksum_invalid,432b31f8b3935da4,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002281_format_invalid,432b31f8b3935da4,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002282_field_missing,432b31f8b3935da4,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,,1.0,1.0
family_a_002283_fine_grained_edit,432b31f8b3935da4,train,fine_grained_edit,1,1.0,0.95,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0
family_a_002284_coordinated_full_forgery,432b31f8b3935da4,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002285_visual_splice,432b31f8b3935da4,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002286_visual_splice,432b31f8b3935da4,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002287_visual_splice,432b31f8b3935da4,train,visual_splice,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,,1.0,1.0,1.0
family_a_002299_genuine,53c205ec7a57b843,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002300_text_qr_mismatch,53c205ec7a57b843,train,text_qr_mismatch,1,1.0,0.865,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.3225806451612903,1.0,1.0,1.0,1.0
family_a_002301_qr_only_mismatch,53c205ec7a57b843,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002302_checksum_invalid,53c205ec7a57b843,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002303_format_invalid,53c205ec7a57b843,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002304_field_missing,53c205ec7a57b843,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,,1.0,1.0
family_a_002305_fine_grained_edit,53c205ec7a57b843,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0
family_a_002306_coordinated_full_forgery,53c205ec7a57b843,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002307_visual_splice,53c205ec7a57b843,train,visual_splice,1,1.0,0.971,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8539325842696629
family_a_002308_visual_splice,53c205ec7a57b843,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002309_visual_splice,53c205ec7a57b843,train,visual_splice,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,
family_a_002321_genuine,b0c76bc69831028b,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002322_text_qr_mismatch,b0c76bc69831028b,train,text_qr_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002323_qr_only_mismatch,b0c76bc69831028b,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002324_checksum_invalid,b0c76bc69831028b,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002325_format_invalid,b0c76bc69831028b,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002326_field_missing,b0c76bc69831028b,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,,1.0,1.0
family_a_002327_fine_grained_edit,b0c76bc69831028b,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.9,1.0,1.0,1.0,1.0
family_a_002328_coordinated_full_forgery,b0c76bc69831028b,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002329_visual_splice,b0c76bc69831028b,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002330_visual_splice,b0c76bc69831028b,train,visual_splice,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,
family_a_002331_visual_splice,b0c76bc69831028b,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002332_genuine,f97a45eada5ee0c9,train,genuine,0,1.0,0.997,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9846153846153848
family_a_002333_text_qr_mismatch,f97a45eada5ee0c9,train,text_qr_mismatch,1,1.0,0.875,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.375
family_a_002334_qr_only_mismatch,f97a45eada5ee0c9,train,qr_only_mismatch,1,1.0,0.917,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.6,1.0,1.0,0.9846153846153848
family_a_002335_checksum_invalid,f97a45eada5ee0c9,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,0.9846153846153848
family_a_002336_format_invalid,f97a45eada5ee0c9,train,format_invalid,1,1.0,0.964,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,0.9846153846153848
family_a_002337_field_missing,f97a45eada5ee0c9,train,field_missing,1,1.0,0.797,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,,1.0,0.9846153846153848
family_a_002338_fine_grained_edit,f97a45eada5ee0c9,train,fine_grained_edit,1,1.0,0.964,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.8333333333333334,1.0,0.9846153846153848
family_a_002339_coordinated_full_forgery,f97a45eada5ee0c9,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002340_visual_splice,f97a45eada5ee0c9,train,visual_splice,1,1.0,0.997,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9846153846153848
family_a_002341_visual_splice,f97a45eada5ee0c9,train,visual_splice,1,1.0,0.997,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9846153846153848
family_a_002342_visual_splice,f97a45eada5ee0c9,train,visual_splice,1,1.0,0.997,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9846153846153848
family_a_002343_genuine,f1917532ddb2f142,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002344_text_qr_mismatch,f1917532ddb2f142,train,text_qr_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0
family_a_002345_qr_only_mismatch,f1917532ddb2f142,train,qr_only_mismatch,1,1.0,0.836,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.1818181818181818,1.0,1.0,1.0,1.0
family_a_002346_checksum_invalid,f1917532ddb2f142,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002347_format_invalid,f1917532ddb2f142,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002348_field_missing,f1917532ddb2f142,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0
family_a_002349_fine_grained_edit,f1917532ddb2f142,train,fine_grained_edit,1,1.0,0.983,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.9166666666666666,1.0,1.0,1.0,1.0
family_a_002350_coordinated_full_forgery,f1917532ddb2f142,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002351_visual_splice,f1917532ddb2f142,train,visual_splice,1,1.0,0.969,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8461538461538461
family_a_002352_visual_splice,f1917532ddb2f142,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002353_visual_splice,f1917532ddb2f142,train,visual_splice,1,1.0,0.8,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
family_a_002365_genuine,ea39c699be7ae6b9,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002366_text_qr_mismatch,ea39c699be7ae6b9,train,text_qr_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002367_qr_only_mismatch,ea39c699be7ae6b9,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002368_checksum_invalid,ea39c699be7ae6b9,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002369_format_invalid,ea39c699be7ae6b9,train,format_invalid,1,1.0,0.983,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002370_field_missing,ea39c699be7ae6b9,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,
family_a_002371_fine_grained_edit,ea39c699be7ae6b9,train,fine_grained_edit,1,1.0,0.983,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.9166666666666666,1.0,1.0,1.0,1.0
family_a_002372_coordinated_full_forgery,ea39c699be7ae6b9,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002373_visual_splice,ea39c699be7ae6b9,train,visual_splice,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,
family_a_002374_visual_splice,ea39c699be7ae6b9,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002375_visual_splice,ea39c699be7ae6b9,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002376_genuine,db3a8200a1c79c6c,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002377_text_qr_mismatch,db3a8200a1c79c6c,train,text_qr_mismatch,1,1.0,0.855,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2769230769230769
family_a_002378_qr_only_mismatch,db3a8200a1c79c6c,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002379_checksum_invalid,db3a8200a1c79c6c,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002380_format_invalid,db3a8200a1c79c6c,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002381_field_missing,db3a8200a1c79c6c,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0
family_a_002382_fine_grained_edit,db3a8200a1c79c6c,train,fine_grained_edit,1,1.0,0.967,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.8333333333333334,1.0,1.0
family_a_002383_coordinated_full_forgery,db3a8200a1c79c6c,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002384_visual_splice,db3a8200a1c79c6c,train,visual_splice,1,1.0,0.964,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.819672131147541
family_a_002385_visual_splice,db3a8200a1c79c6c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002386_visual_splice,db3a8200a1c79c6c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002387_genuine,6f0ee68e7ba88fc9,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002388_text_qr_mismatch,6f0ee68e7ba88fc9,train,text_qr_mismatch,1,1.0,0.854,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2686567164179104
family_a_002389_qr_only_mismatch,6f0ee68e7ba88fc9,train,qr_only_mismatch,1,0.0,,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,,,,,
family_a_002390_checksum_invalid,6f0ee68e7ba88fc9,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002391_format_invalid,6f0ee68e7ba88fc9,train,format_invalid,1,1.0,0.983,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002392_field_missing,6f0ee68e7ba88fc9,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0
family_a_002393_fine_grained_edit,6f0ee68e7ba88fc9,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0
family_a_002394_coordinated_full_forgery,6f0ee68e7ba88fc9,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002395_visual_splice,6f0ee68e7ba88fc9,train,visual_splice,1,1.0,0.997,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9850746268656716
family_a_002396_visual_splice,6f0ee68e7ba88fc9,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002397_visual_splice,6f0ee68e7ba88fc9,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002409_genuine,d330e875a791e264,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002410_text_qr_mismatch,d330e875a791e264,train,text_qr_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002411_qr_only_mismatch,d330e875a791e264,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
family_a_002412_checksum_invalid,d330e875a791e264,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002413_format_invalid,d330e875a791e264,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002414_field_missing,d330e875a791e264,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0
family_a_002415_fine_grained_edit,d330e875a791e264,train,fine_grained_edit,1,1.0,0.95,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0
family_a_002416_coordinated_full_forgery,d330e875a791e264,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002417_visual_splice,d330e875a791e264,train,visual_splice,1,1.0,0.81,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05
family_a_002418_visual_splice,d330e875a791e264,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002419_visual_splice,d330e875a791e264,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002431_genuine,27a45ae6b7142600,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
family_a_002432_text_qr_mismatch,27a45ae6b7142600,train,text_qr_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.6,1.0,1.0,1.0
family_a_002433_qr_only_mismatch,27a45ae6b7142600,train,qr_only_mismatch,1,1.0,0.852,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,0.2608695652173913,1.0,1.0,1.0,1.0
family_a_002434_checksum_invalid,27a45ae6b7142600,train,checksum_invalid,1,1.0,0.983,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0
family_a_002435_format_invalid,27a45ae6b7142600,train,format_invalid,1,1.0,0.967,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0
family_a_002436_field_missing,27a45ae6b7142600,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,,1.0,1.0,1.0
family_a_002437_fine_grained_edit,27a45ae6b7142600,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.9,1.0,1.0,1.0
family_a_002438_coordinated_full_forgery,27a45ae6b7142600,train,coordinated_full_forgery,1,0.0,,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,,,,,
family_a_002439_visual_splice,27a45ae6b7142600,train,visual_splice,1,1.0,0.8,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
family_a_002440_visual_splice,27a45ae6b7142600,train,visual_splice,1,1.0,0.982,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9117647058823528
family_a_002441_visual_splice,27a45ae6b7142600,train,visual_splice,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,
